Date,SPY,QQQ,BND,VTI,VWO,VEA
2015-02-17,174.00070190429688,98.40791320800781,59.59379959106445,90.07254791259766,30.157766342163086,28.41153907775879
2015-02-18,174.0172576904297,98.54585266113281,59.76002502441406,90.12227630615234,30.186723709106445,28.604429244995117
2015-02-19,173.89300537109375,99.03325653076172,59.70942306518555,90.09744262695312,30.092599868774414,28.618703842163086
2015-02-20,174.9365234375,99.6953353881836,59.7238655090332,90.60315704345703,30.24464225769043,28.90447235107422
2015-02-23,174.91163635253906,99.79651641845703,59.84672164916992,90.59490203857422,29.955015182495117,28.790172576904297
2015-02-24,175.40853881835938,99.8700942993164,60.09242630004883,90.8021469116211,30.367740631103516,28.96161651611328
2015-02-25,175.25946044921875,99.62178039550781,60.15025329589844,90.76898193359375,30.266355514526367,28.99020004272461
2015-02-26,175.052490234375,100.12757110595703,59.98401641845703,90.71096801757812,30.24464225769043,28.91162109375
2015-02-27,174.45619201660156,99.68616485595703,60.03458786010742,90.38761138916016,30.266355514526367,28.93303680419922
2015-03-02,175.55760192871094,100.58736419677734,59.840545654296875,90.94308471679688,30.222919464111328,28.975914001464844
2015-03-03,174.83709716796875,100.11837005615234,59.76816940307617,90.56999206542969,29.947769165039062,28.81159782409668
2015-03-04,174.10009765625,99.7321548461914,59.76816940307617,90.20518493652344,29.600223541259766,28.683000564575195
2015-03-05,174.29054260253906,99.9068603515625,59.80437088012695,90.34616088867188,29.54228973388672,28.775875091552734
2015-03-06,171.8392333984375,98.77576446533203,59.45686340332031,89.09420776367188,29.064409255981445,28.390100479125977
2015-03-09,172.5514678955078,99.06085205078125,59.52922439575195,89.42583465576172,28.948562622070312,28.404399871826172
2015-03-10,169.75234985351562,97.22158813476562,59.76089859008789,88.06616973876953,28.347562789916992,27.811443328857422
2015-03-11,169.35482788085938,96.6606216430664,59.82607650756836,87.99981689453125,28.5720272064209,27.882875442504883
2015-03-12,171.5079803466797,97.29517364501953,59.869503021240234,89.10253143310547,28.7313289642334,28.225786209106445
2015-03-13,170.4562530517578,96.87214660644531,59.811614990234375,88.60507202148438,28.383773803710938,28.054336547851562
2015-03-16,172.733642578125,98.12279510498047,59.92746353149414,89.71604919433594,28.71684455871582,28.36867904663086
2015-03-17,172.22024536132812,98.2791519165039,59.978111267089844,89.54191589355469,28.89788055419922,28.340097427368164
2015-03-18,174.29054260253906,99.24474334716797,60.34739685058594,90.56999206542969,29.643661499023438,28.925905227661133
2015-03-19,173.49557495117188,99.39185333251953,60.1663818359375,90.24665832519531,29.122329711914062,28.575849533081055
2015-03-20,175.02696228027344,100.0352783203125,60.325679779052734,91.00114440917969,29.4843692779541,29.19022560119629
2015-03-23,174.6859130859375,99.8416748046875,60.35456466674805,90.8436050415039,29.571250915527344,29.325965881347656
2015-03-24,173.70431518554688,99.48223114013672,60.45596694946289,90.36271667480469,29.687105178833008,29.297388076782227
2015-03-25,171.158935546875,97.2055435180664,60.36186218261719,88.95332336425781,29.172842025756836,29.14024543762207
2015-03-26,170.75131225585938,96.87372589111328,60.1663818359375,88.77842712402344,29.006017684936523,28.903440475463867
2015-03-27,171.1422882080078,97.26079559326172,60.22428512573242,89.01998901367188,29.07129669189453,28.968034744262695
2015-03-30,173.2301483154297,98.37615966796875,60.29669189453125,90.15281677246094,29.666072845458984,28.989566802978516
2015-03-31,171.71624755859375,97.33457946777344,60.36186218261719,89.33651733398438,29.644315719604492,28.58054542541504
2015-04-01,171.1090087890625,96.82765197753906,60.60207748413086,89.1699447631836,30.04323959350586,28.781452178955078
2015-04-02,171.72457885742188,96.89216613769531,60.52225112915039,89.45311737060547,30.507457733154297,28.996732711791992
2015-04-06,172.88082885742188,97.6848373413086,60.57303237915039,90.06952667236328,30.877370834350586,29.27657127380371
2015-04-07,172.4232940673828,97.51893615722656,60.609317779541016,89.76963806152344,30.804838180541992,29.27657127380371
2015-04-08,173.00555419921875,98.29318237304688,60.56574630737305,90.15281677246094,31.428627014160156,29.41291046142578
2015-04-09,173.77084350585938,98.91075897216797,60.435142517089844,90.4693603515625,31.834810256958008,29.455965042114258
2015-04-10,174.7191619873047,99.31629943847656,60.4061164855957,90.89418029785156,31.769540786743164,29.51336669921875
2015-04-13,173.92893981933594,99.06743621826172,60.420658111572266,90.5359878540039,31.66073989868164,29.355510711669922
2015-04-14,174.26168823242188,98.78170013427734,60.529518127441406,90.66925811767578,31.747770309448242,29.57796859741211
2015-04-15,175.04359436035156,99.39924621582031,60.587562561035156,91.12740325927734,31.936372756958008,29.714290618896484
2015-04-16,174.99368286132812,99.26100158691406,60.57303237915039,91.08576202392578,32.226505279541016,29.786046981811523
2015-04-17,172.98060607910156,97.7125015258789,60.674625396728516,90.02787017822266,31.566452026367188,29.4272518157959
2015-04-20,174.56117248535156,99.17806243896484,60.609317779541016,90.76089477539062,31.464889526367188,29.47749900817871
2015-04-21,174.35316467285156,99.60204315185547,60.53675079345703,90.73590850830078,31.711509704589844,29.728635787963867
2015-04-22,175.20997619628906,100.14584350585938,60.311798095703125,91.11906433105469,32.0814323425293,29.793222427368164
2015-04-23,175.65086364746094,100.52375030517578,60.42790222167969,91.40230560302734,32.240989685058594,29.922391891479492
2015-04-24,176.0584716796875,101.88792419433594,60.52225112915039,91.50224304199219,32.400569915771484,30.087430953979492
2015-04-27,175.32643127441406,101.62982940673828,60.47871017456055,91.02741241455078,32.538394927978516,30.202232360839844
2015-04-28,175.8837432861328,101.42706298828125,60.29003143310547,91.26899719238281,32.61817932128906,30.252460479736328
2015-04-29,175.16004943847656,100.79108428955078,60.10131072998047,90.86917877197266,32.27002716064453,29.986967086791992
2015-04-30,173.40492248535156,99.20568084716797,60.16663360595703,89.88626861572266,31.842065811157227,29.685583114624023
2015-05-01,175.28482055664062,100.51455688476562,59.98417663574219,90.71089172363281,32.03065872192383,29.93674087524414
2015-05-04,175.7838897705078,100.68046569824219,59.89693832397461,91.02741241455078,32.19022750854492,29.965444564819336
2015-05-05,173.77084350585938,99.03977966308594,59.8023567199707,89.94457244873047,31.8565731048584,29.51336669921875
2015-05-06,173.05543518066406,98.35769653320312,59.63517761230469,89.69468688964844,31.43587875366211,29.57796859741211
2015-05-07,173.74598693847656,98.9476089477539,59.75871276855469,90.03620147705078,31.392353057861328,29.47749900817871
2015-05-08,176.03346252441406,100.18274688720703,59.91874694824219,91.16902923583984,31.871074676513672,30.116132736206055
2015-05-11,175.19334411621094,99.79559326171875,59.606109619140625,90.78587341308594,31.566452026367188,29.850629806518555
2015-05-12,174.66921997070312,99.34394836425781,59.53337097167969,90.51933288574219,31.479398727416992,29.850629806518555
2015-05-13,174.7025146484375,99.54674530029297,59.504276275634766,90.56929779052734,31.55917739868164,30.065902709960938
2015-05-14,176.5242919921875,101.0030746459961,59.62057876586914,91.46890258789062,31.8565731048584,30.424680709838867
2015-05-15,176.71560668945312,101.0030746459961,59.860557556152344,91.57720947265625,32.1829719543457,30.460548400878906
2015-05-18,177.26461791992188,101.44551086425781,59.642433166503906,91.91871643066406,31.871074676513672,30.360095977783203
2015-05-19,177.20640563964844,101.33491516113281,59.51151657104492,91.8770751953125,31.94361114501953,30.24529266357422
2015-05-20,177.0816192626953,101.3993911743164,59.51151657104492,91.81877136230469,31.900089263916016,30.302701950073242
2015-05-21,177.59739685058594,101.92481231689453,59.70061492919922,92.05201721191406,31.805797576904297,30.46772575378418
2015-05-22,177.17306518554688,101.82341766357422,59.66422653198242,91.8770751953125,31.88559341430664,30.281166076660156
2015-05-26,175.2681121826172,100.6528091430664,59.80964660644531,90.91914367675781,31.414113998413086,29.77170181274414
2015-05-27,176.93185424804688,102.2750244140625,59.83873748779297,91.75213623046875,31.493925094604492,30.022842407226562
2015-05-28,176.73223876953125,102.04461669921875,59.846004486083984,91.6688461303711,31.051454544067383,29.958251953125
2015-05-29,175.63421630859375,101.43628692626953,59.8677864074707,91.05244445800781,30.710533142089844,29.671234130859375
2015-06-01,175.9918975830078,101.77732849121094,59.66816711425781,91.27733612060547,30.688785552978516,29.59949493408203
2015-06-02,175.8172149658203,101.45469665527344,59.500640869140625,91.21068572998047,30.797578811645508,29.6999454498291
2015-06-03,176.28305053710938,101.75885009765625,59.23837661743164,91.5272216796875,30.64527130126953,29.872161865234375
2015-06-04,174.79403686523438,100.98462677001953,59.38407516479492,90.7942123413086,30.195571899414062,29.527719497680664
2015-06-05,174.49459838867188,100.7449951171875,59.150943756103516,90.71923065185547,30.050493240356445,29.204824447631836
2015-06-08,173.42149353027344,99.72187805175781,59.22377395629883,90.16117095947266,30.03598976135254,29.176122665405273
2015-06-09,173.39649963378906,99.55594635009766,59.04891586303711,90.08617401123047,29.818387985229492,29.01108741760254
2015-06-10,175.47616577148438,100.92011260986328,58.92505645751953,91.18568420410156,30.253583908081055,29.613832473754883
2015-06-11,176.04177856445312,101.06758117675781,59.20193099975586,91.44390869140625,30.13027572631836,29.6999454498291
2015-06-12,174.69422912597656,100.23802185058594,59.15822219848633,90.84419250488281,30.13753890991211,29.463151931762695
2015-06-15,173.94561767578125,99.74030303955078,59.16547775268555,90.42769622802734,29.83289909362793,29.27657127380371
2015-06-16,174.8938446044922,100.28411865234375,59.3184814453125,90.92748260498047,29.898178100585938,29.269407272338867
2015-06-17,175.1767120361328,100.5606460571289,59.340328216552734,91.07743072509766,30.08675765991211,29.190471649169922
2015-06-18,176.9984130859375,102.02616882324219,59.296630859375,91.97703552246094,30.35513687133789,29.470314025878906
2015-06-19,176.21267700195312,101.52178192138672,59.46419906616211,91.57720947265625,30.079505920410156,29.405733108520508
2015-06-22,177.1154327392578,102.27007293701172,59.1800537109375,92.13528442382812,30.471189498901367,29.915205001831055
2015-06-23,177.24081420898438,102.35321044921875,59.04164123535156,92.2269058227539,30.746824264526367,30.022842407226562
2015-06-24,175.9535369873047,101.82664489746094,59.150943756103516,91.5272216796875,30.58723258972168,29.778871536254883
2015-06-25,175.41856384277344,101.62340545654297,59.07080078125,91.24402618408203,30.47844123840332,29.77170181274414
2015-06-26,175.3851776123047,100.94898986816406,58.96151351928711,91.1921615600586,30.197324752807617,29.744821548461914
2015-06-29,171.7072296142578,98.56546020507812,59.26014709472656,89.2848129272461,29.531158447265625,28.851158142089844
2015-06-30,172.06671142578125,98.91650390625,59.20193099975586,89.52738952636719,29.926467895507812,28.807565689086914
2015-07-01,173.44590759277344,99.70178985595703,59.05811309814453,90.11300659179688,29.926467895507812,28.9964656829834
2015-07-02,173.28707885742188,99.72952270507812,59.204132080078125,89.99589538574219,30.065561294555664,29.06912612915039
2015-07-06,172.79391479492188,99.49854278564453,59.408531188964844,89.76166534423828,29.231019973754883,28.47336196899414
2015-07-07,173.88055419921875,99.74797058105469,59.466915130615234,90.25521850585938,28.784465789794922,28.466094970703125
2015-07-08,170.96336364746094,98.0111312866211,59.63484191894531,88.74940490722656,27.722978591918945,27.7758731842041
2015-07-09,171.2726287841797,97.95569610595703,59.43771743774414,88.9334487915039,28.286657333374023,28.226335525512695
2015-07-10,173.42918395996094,99.45233154296875,59.16028594970703,90.01260375976562,29.084590911865234,29.083669662475586
2015-07-13,175.3433837890625,101.19842529296875,59.02159118652344,91.03323364257812,29.267620086669922,29.207168579101562
2015-07-14,176.10398864746094,101.86357116699219,59.131103515625,91.44312286376953,29.3408260345459,29.410594940185547
2015-07-15,176.04547119140625,101.97445678710938,59.29899978637695,91.32599639892578,28.982120513916016,29.294353485107422
2015-07-16,177.45814514160156,103.4156723022461,59.29899978637695,91.96176147460938,29.32617950439453,29.5413875579834
2015-07-17,177.6085968017578,104.9399642944336,59.30629348754883,91.98686218261719,29.318864822387695,29.49778175354004
2015-07-20,177.70053100585938,105.30030059814453,59.22597885131836,91.99520874023438,29.135847091674805,29.563180923461914
2015-07-21,176.9984130859375,105.23562622070312,59.33549880981445,91.59370422363281,29.143169403076172,29.483274459838867
2015-07-22,176.6807861328125,104.04387664794922,59.35744094848633,91.4598617553711,28.75518035888672,29.23623275756836
2015-07-23,175.6860809326172,103.65587615966797,59.49615478515625,90.93283081054688,28.51359748840332,29.14179039001465
2015-07-24,173.8638153076172,102.63961029052734,59.532623291015625,89.9791488647461,28.103649139404297,28.82936668395996
2015-07-27,172.8524627685547,101.78971099853516,59.649410247802734,89.38520812988281,27.47408103942871,28.64772605895996
2015-07-28,174.9756317138672,102.66732025146484,59.5472526550293,90.44761657714844,27.737627029418945,29.003734588623047
2015-07-29,176.17926025390625,103.05537414550781,59.49615478515625,91.06668853759766,27.993850708007812,29.105457305908203
2015-07-30,176.22100830078125,103.54500579833984,59.51799392700195,91.14196014404297,27.81814193725586,29.090925216674805
2015-07-31,175.9535369873047,103.42487335205078,59.722434997558594,91.0499267578125,28.05240249633789,29.22896957397461
2015-08-03,175.36007690429688,103.1015625,59.86066436767578,90.7236557006836,27.591201782226562,29.14179039001465
2015-08-04,175.01736450195312,102.90751647949219,59.65584945678711,90.5731201171875,27.679054260253906,29.170841217041016
2015-08-05,175.59413146972656,103.7020492553711,59.560760498046875,90.87425231933594,27.70833969116211,29.32341766357422
2015-08-06,174.1564178466797,102.03911590576172,59.59733200073242,90.12974548339844,27.51068115234375,29.19264030456543
2015-08-07,173.822021484375,101.90979766845703,59.72169494628906,89.87040710449219,27.48140525817871,29.16357421875
2015-08-10,176.0120391845703,103.07380676269531,59.59733200073242,90.99136352539062,27.949920654296875,29.51959228515625
2015-08-11,174.42385864257812,101.75273132324219,59.824100494384766,90.17156982421875,27.349639892578125,29.054603576660156
2015-08-12,174.63287353515625,102.1037826538086,59.80218505859375,90.26360321044922,26.925039291381836,28.86569595336914
2015-08-13,174.4155731201172,101.93749237060547,59.67778778076172,90.13807678222656,26.8737850189209,28.858417510986328
2015-08-14,175.05075073242188,102.09455108642578,59.65584945678711,90.48110961914062,26.954315185546875,28.909284591674805
2015-08-17,176.02882385253906,102.94449615478516,59.76557922363281,91.05828857421875,26.668819427490234,28.851158142089844
2015-08-18,175.51885986328125,102.41788482666016,59.65584945678711,90.82408142089844,26.36135482788086,28.625938415527344
2015-08-19,174.1313018798828,101.74347686767578,59.867977142333984,90.01260375976562,26.002653121948242,28.393442153930664
2015-08-20,170.49526977539062,98.92577362060547,59.91923904418945,88.0550765991211,25.607341766357422,27.695951461791992
2015-08-21,165.36293029785156,94.60211181640625,60.014305114746094,85.5203628540039,24.787433624267578,26.99847984313965
2015-08-24,158.4000244140625,90.96215057373047,59.99967575073242,82.08213806152344,23.564899444580078,26.090286254882812
2015-08-25,156.53598022460938,90.62035369873047,59.80218505859375,81.10338592529297,23.88700294494629,26.351842880249023
2015-08-26,162.5459747314453,95.18415832519531,59.54610061645508,84.04804992675781,24.714231491088867,27.034799575805664
2015-08-27,166.56658935546875,97.59541320800781,59.626583099365234,86.08081817626953,25.709823608398438,27.390810012817383
2015-08-28,166.5749053955078,97.57694244384766,59.65584945678711,86.14775085449219,25.33648109436035,27.318161010742188
2015-08-31,165.22918701171875,96.3666763305664,59.57539367675781,85.50360107421875,25.28523063659668,27.114709854125977
2015-09-01,160.2974090576172,93.35492706298828,59.720516204833984,82.99397277832031,24.29695701599121,26.22832679748535
2015-09-02,163.34005737304688,95.98789978027344,59.67654037475586,84.55833435058594,24.66298484802246,26.635196685791016
2015-09-03,163.4571075439453,95.51675415039062,59.720516204833984,84.65869903564453,24.772798538208008,26.67151641845703
2015-09-04,160.9828643798828,94.38043212890625,59.86717987060547,83.4540786743164,23.996816635131836,26.075763702392578
2015-09-08,165.02857971191406,97.04108428955078,59.720516204833984,85.56219482421875,24.802078247070312,26.83135986328125
2015-09-09,162.82177734375,95.95095825195312,59.70588684082031,84.3909912109375,24.66298484802246,26.72965431213379
2015-09-10,163.70787048339844,96.9948959350586,59.58124923706055,84.82601928710938,24.845991134643555,26.90401268005371
2015-09-11,164.45181274414062,97.53072357177734,59.70588684082031,85.21085357666016,24.94116973876953,26.896760940551758
2015-09-14,163.84158325195312,97.235107421875,59.720516204833984,84.88457489013672,24.94116973876953,26.70058822631836
2015-09-15,165.88951110839844,98.38068389892578,59.47130584716797,85.95533752441406,25.197383880615234,26.896760940551758
2015-09-16,167.32725524902344,98.93498229980469,59.43465042114258,86.68315887451172,25.78303337097168,27.281824111938477
2015-09-17,166.95106506347656,98.97193908691406,59.771827697753906,86.5660629272461,25.78303337097168,27.296356201171875
2015-09-18,164.22286987304688,97.56427764892578,59.94041061401367,85.19408416748047,25.153467178344727,26.64246368408203
2015-09-21,165.0714874267578,97.86990356445312,59.720516204833984,85.53707885742188,25.212026596069336,26.64246368408203
2015-09-22,162.9289093017578,96.40665435791016,59.83051300048828,84.3909912109375,24.721553802490234,26.01763153076172
2015-09-23,162.66842651367188,96.480712890625,59.83051300048828,84.22370147705078,24.34819793701172,25.894119262695312
2015-09-24,162.08030700683594,96.12882232666016,59.85246276855469,83.92252349853516,24.304279327392578,25.806928634643555
2015-09-25,162.03829956054688,95.31385803222656,59.74254608154297,83.752685546875,24.259746551513672,26.04482650756836
2015-09-28,157.97152709960938,92.60037994384766,59.89643859863281,81.50774383544922,23.718008041381836,25.541305541992188
2015-09-29,158.06398010253906,92.11882781982422,59.94041061401367,81.49093627929688,23.91095542907715,25.490222930908203
2015-09-30,161.0131378173828,94.23961639404297,60.057716369628906,83.00438690185547,24.556598663330078,26.00834083557129
2015-10-01,161.43325805664062,94.66559600830078,60.09003829956055,83.17253112792969,24.63823127746582,26.08132553100586
2015-10-02,163.84474182128906,96.32332611083984,60.3177490234375,84.38331604003906,25.283870697021484,26.511877059936523
2015-10-05,166.76034545898438,97.70319366455078,60.08271408081055,85.93879699707031,25.78850555419922,27.044591903686523
2015-10-06,166.1890106201172,97.24014282226562,60.1634635925293,85.66130065917969,25.721712112426758,27.073776245117188
2015-10-07,167.55014038085938,97.8236083984375,60.1634635925293,86.43486022949219,26.359939575195312,27.394872665405273
2015-10-08,169.06263732910156,98.21255493164062,60.068023681640625,87.18318176269531,26.70130729675293,27.621095657348633
2015-10-09,169.1634063720703,98.65706634521484,60.060672760009766,87.30091857910156,26.73099136352539,27.679475784301758
2015-10-12,169.3231201171875,98.8978271484375,60.1634635925293,87.3177261352539,26.58257293701172,27.62839126586914
2015-10-13,168.2559814453125,98.25885009765625,60.20024108886719,86.6787109375,26.107620239257812,27.300006866455078
2015-10-14,167.4493408203125,98.10140991210938,60.42057800292969,86.23307037353516,26.3079891204834,27.34379005432129
2015-10-15,170.02044677734375,99.71282958984375,60.30305862426758,87.53632354736328,26.909107208251953,27.84731674194336
2015-10-16,170.79348754882812,100.12957763671875,60.28102493286133,87.87264251708984,26.990732192993164,27.832721710205078
2015-10-19,170.87745666503906,100.7037582397461,60.28102493286133,87.97354888916016,26.716148376464844,27.71596908569336
2015-10-20,170.6590576171875,100.18514251708984,60.185543060302734,87.87264251708984,26.656780242919922,27.621095657348633
2015-10-21,169.6002960205078,99.57390594482422,60.29572296142578,87.18318176269531,26.2708797454834,27.599201202392578
2015-10-22,172.46548461914062,101.60208892822266,60.39854049682617,88.46121978759766,26.842302322387695,27.92758560180664
2015-10-23,174.35601806640625,104.44517517089844,60.24428939819336,89.38610076904297,27.020421981811523,28.18300437927246
2015-10-26,173.92750549316406,104.510009765625,60.310401916503906,89.17589569091797,26.716148376464844,28.08084487915039
2015-10-27,173.59144592285156,104.72301483154297,60.325077056884766,88.88164520263672,26.471250534057617,27.832721710205078
2015-10-28,175.56591796875,105.59351348876953,60.15616989135742,90.05030822753906,26.181825637817383,27.985973358154297
2015-10-29,175.465087890625,105.42684936523438,59.943119049072266,89.91581726074219,25.892412185668945,27.781639099121094
2015-10-30,174.7089080810547,104.95453643798828,60.075321197509766,89.57107543945312,25.855302810668945,27.75975799560547
2015-11-02,176.77589416503906,106.1399154663086,59.95685577392578,90.74819946289062,26.3450984954834,28.029756546020508
2015-11-03,177.2884521484375,106.51036834716797,59.853816986083984,90.97522735595703,26.6716251373291,28.029756546020508
2015-11-04,176.75067138671875,106.51961517333984,59.890621185302734,90.7566146850586,26.523193359375,27.84731674194336
2015-11-05,176.57420349121094,106.2325668334961,59.780147552490234,90.65572357177734,26.560302734375,27.81082534790039
2015-11-06,176.48179626464844,106.306640625,59.544700622558594,90.67253875732422,26.263458251953125,27.679475784301758
2015-11-09,174.8349609375,105.17681121826172,59.493160247802734,89.76445007324219,25.647506713867188,27.3875732421875
2015-11-10,175.2382354736328,104.90821075439453,59.55937576293945,89.96625518798828,25.580717086791992,27.380271911621094
2015-11-11,174.54928588867188,104.7785873413086,59.56674575805664,89.57947540283203,25.61039924621582,27.51163673400879
2015-11-12,172.1126251220703,103.75985717773438,59.57415008544922,88.24259948730469,25.34323501586914,27.183242797851562
2015-11-13,170.1800537109375,101.72245025634766,59.68456268310547,87.30931091308594,25.009288787841797,26.97162628173828
2015-11-16,172.7679901123047,103.1856918334961,59.68456268310547,88.57891082763672,25.5510196685791,27.29271125793457
2015-11-17,172.6419677734375,103.25049591064453,59.75078582763672,88.4696273803711,25.5213565826416,27.329193115234375
2015-11-18,175.38111877441406,105.23234558105469,59.72132110595703,89.88217163085938,25.721712112426758,27.5919132232666
2015-11-19,175.22987365722656,105.30647277832031,59.80228042602539,89.76445007324219,25.91465950012207,27.73785972595215
2015-11-20,175.86842346191406,106.01953125,59.78757858276367,90.1512451171875,26.137304306030273,27.679475784301758
2015-11-23,175.66677856445312,105.71392059326172,59.80964660644531,90.05875396728516,25.92209243774414,27.51163673400879
2015-11-24,175.90206909179688,105.62132263183594,59.83172607421875,90.294189453125,25.988882064819336,27.548133850097656
2015-11-25,175.87684631347656,105.71392059326172,59.8390998840332,90.36143493652344,25.78850555419922,27.5919132232666
2015-11-27,176.0784912109375,105.86210632324219,59.8685417175293,90.49598693847656,25.22449493408203,27.584609985351562
2015-11-30,175.34750366210938,105.59351348876953,59.8390998840332,90.10919189453125,25.2616024017334,27.548133850097656
2015-12-01,177.01947021484375,106.6492919921875,60.06550979614258,90.9583969116211,25.410030364990234,27.84731674194336
2015-12-02,175.2130584716797,105.99175262451172,59.99175262451172,90.0082778930664,25.157711029052734,27.55541229248047
2015-12-03,172.75955200195312,104.19513702392578,59.527099609375,88.66300201416016,25.083499908447266,27.4240665435791
2015-12-04,176.1289825439453,106.63078308105469,59.76311111450195,90.294189453125,25.179973602294922,27.621095657348633
2015-12-07,175.0618438720703,106.14918518066406,59.86640167236328,89.58787536621094,24.823759078979492,27.394872665405273
2015-12-08,173.88551330566406,106.15846252441406,59.8811149597168,89.04976654052734,24.526906967163086,26.97891616821289
2015-12-09,172.5327606201172,104.54705047607422,59.8590087890625,88.28466033935547,24.348800659179688,26.9205379486084
2015-12-10,172.9781036376953,105.01934051513672,59.85161590576172,88.54531860351562,24.103904724121094,26.913244247436523
2015-12-11,169.62550354003906,102.60223388671875,60.013912200927734,86.8048324584961,23.421159744262695,26.431602478027344
2015-12-14,170.48255920410156,103.38015747070312,59.73361587524414,87.11592102050781,23.807058334350586,26.489973068237305
2015-12-15,172.27223205566406,104.00991821289062,59.66725540161133,88.04920959472656,24.155851364135742,26.592144012451172
2015-12-16,174.79296875,105.55648803710938,59.6008415222168,89.32725524902344,24.564016342163086,27.13216781616211
2015-12-17,172.12937927246094,104.0191650390625,59.72623825073242,88.01559448242188,24.348800659179688,26.818376541137695
2015-12-18,169.06292724609375,102.02384185791016,59.8590087890625,86.51895141601562,24.22264289855957,26.53377342224121
2015-12-21,170.45751953125,103.15713500976562,59.79265213012695,87.2064208984375,24.39341926574707,26.7033748626709
2015-12-22,172.0043182373047,103.83523559570312,59.711490631103516,87.99282836914062,24.57985496520996,26.90160369873047
2015-12-23,174.13427734375,104.60625457763672,59.71890640258789,89.09210205078125,24.94527244567871,27.342132568359375
2015-12-24,173.84690856933594,104.58767700195312,59.763248443603516,88.98218536376953,24.87070083618164,27.268712997436523
2015-12-28,173.44964599609375,104.53191375732422,59.763248443603516,88.78770446777344,24.743921279907227,27.187950134277344
2015-12-29,175.30076599121094,106.1761245727539,59.5783576965332,89.73475646972656,24.729005813598633,27.474285125732422
2015-12-30,174.0581817626953,105.21935272216797,59.61530685424805,89.05829620361328,24.38596534729004,27.305431365966797
2015-12-31,172.3170623779297,103.9095458984375,59.73372268676758,88.19575500488281,24.39341926574707,26.960346221923828
2016-01-04,169.90811157226562,101.71730041503906,59.70412826538086,86.87661743164062,23.699874877929688,26.556529998779297
2016-01-05,170.19554138183594,101.54078674316406,59.77805709838867,87.07111358642578,23.752079010009766,26.527164459228516
